编号,体式,标准/不标准,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
27,downdog,nonstandard,107.59875,167.19636,-7.19571,102.97675,169.11085,-16.97796,102.63709,168.72957,-17.08154,102.49302,168.40292,-17.09255,102.81213,168.88529,-2.97252,102.34909,168.35792,-3.14861,101.95781,167.93511,-3.20072,100.68619,162.41992,-44.97535,100.06471,162.44169,18.77666,109.65883,162.03034,-14.69656,109.65815,162.18246,2.97515,110.96921,142.7789,-69.33015,110.29664,143.5368,48.57956,89.51608,171.28827,-108.51539,92.46376,171.49758,47.3173,62.70171,193.98342,-100.47866,67.03246,190.28928,-7.3716,53.7175,195.85479,-114.1317,58.80775,191.40347,-13.61826,53.73211,193.76683,-107.86851,58.52818,190.99304,-24.74508,56.70944,193.72983,-98.05903,60.97507,191.29551,-14.63921,160.74597,87.91907,-42.2056,161.20445,91.41607,42.17258,198.80914,137.91877,-26.56098,198.97399,138.24649,28.94578,234.35748,181.49172,-14.69083,231.21969,179.52359,53.95029,244.26293,188.5845,-16.35114,239.98439,186.45134,55.08838,212.20447,197.15188,-51.73112,211.80861,193.53034,28.71515
28,downdog,nonstandard,237.60689,311.87418,-21.41624,220.82657,314.76206,-60.69221,219.38417,313.17817,-61.03033,218.19929,311.3974,-61.03054,219.69226,314.99996,-5.69748,217.59149,313.62073,-6.18644,215.50383,312.0203,-6.2296,210.83534,295.52892,-172.69182,208.38056,295.73792,78.38256,244.16424,299.93842,-51.15991,244.36596,299.80248,19.17811,232.39614,253.06348,-264.49191,227.33735,233.0992,218.34938,165.61556,327.78879,-398.31417,150.97353,296.69738,275.27719,48.91014,364.10246,-364.98772,61.72749,322.09164,72.46974,30.8965,367.93472,-416.48503,42.7633,323.47082,55.22155,27.12665,359.92872,-394.8292,39.90297,324.76556,11.48012,32.86956,359.23458,-355.14281,45.97098,325.7102,45.96381,381.43954,79.42029,-173.96211,367.8605,59.84045,173.62412,490.31322,200.7753,10.95556,486.36588,191.59669,307.67449,589.91462,309.09121,124.98421,573.15772,287.41752,501.84951,610.13884,326.99731,125.49827,592.32872,299.65791,515.44616,536.26484,346.2689,-3.00275,528.37169,329.19777,430.37461
29,downdog,nonstandard,275.14438,233.24699,3.03646,284.20875,235.76591,6.41985,285.96923,235.24883,6.17322,287.43492,234.69602,6.17788,283.97426,235.86596,-13.21187,285.62529,235.49972,-13.51075,287.18552,235.23048,-13.64783,294.36963,227.99135,29.68789,293.49691,228.85266,-60.33028,274.67132,225.79919,19.91867,275.01949,226.14814,-8.29264,293.45416,194.04159,68.14369,289.64892,203.33831,-56.14176,329.41161,222.471,122.58027,334.66269,244.29671,-151.61393,373.22515,243.39695,37.01102,385.63015,272.51481,-135.92862,386.93145,244.25484,41.67202,401.24966,276.27485,-158.3901,388.87547,246.95008,16.03358,405.1723,274.03988,-135.96499,384.83149,248.95052,27.05413,399.11766,273.11056,-128.21132,206.27098,107.80045,46.34718,200.00424,109.84544,-46.65355,146.24438,174.22404,109.66092,137.17127,179.023,-16.44471,104.32185,220.08562,181.51288,79.23231,240.42888,31.76971,89.42848,226.46659,184.76539,67.55293,247.45345,33.75523,120.43558,246.20123,156.60353,106.37485,256.78903,-5.79861
30,downdog,nonstandard,374.39305,245.95058,7.73743,385.56921,251.34597,12.60123,387.74087,249.8497,12.22508,389.59135,248.1359,12.1658,385.43043,251.74494,-15.19288,387.55723,250.64545,-15.60601,389.5888,249.44777,-15.80193,399.00583,235.52876,46.32246,400.24673,237.12978,-82.10984,373.66216,232.05972,31.39579,374.6811,233.55827,-8.87593,390.3666,180.16986,95.42104,397.04385,186.74167,-80.24816,442.44683,247.45297,162.14868,452.31692,276.23277,-225.02587,490.1501,301.51818,51.62437,512.94518,348.79661,-213.56041,512.44179,305.86081,57.80419,536.51263,357.56121,-248.06231,514.08031,307.91273,22.90753,539.01051,349.63872,-215.39013,506.95395,308.92758,37.83523,530.20015,348.16964,-202.94709,254.57681,59.84432,73.21545,248.45174,59.79532,-73.66197,187.75994,188.3044,155.97354,173.90296,195.09881,-49.14097,121.75162,281.88272,207.25022,92.26297,315.81583,-41.90446,111.40416,290.55786,206.66609,69.49322,336.20825,-45.45138,164.01034,319.38434,154.73688,150.15756,345.62583,-118.12999
31,downdog,nonstandard,375.48619,261.93479,24.80268,385.7784,263.57723,30.8835,386.82536,262.20352,30.59441,387.68356,260.58616,30.65033,386.1154,263.7381,7.28594,387.40523,262.57962,6.91516,388.64666,261.25177,6.78713,391.3941,249.49125,60.95339,391.60267,250.0183,-46.54402,372.36007,251.90359,44.79679,373.60042,252.31018,10.87484,380.79664,213.38993,105.3441,379.66586,224.61907,-67.00695,419.31538,265.29339,146.85651,415.44092,279.89536,-177.13642,465.5422,297.87625,28.30625,472.00196,315.94283,-151.16851,487.44198,298.32525,32.83201,491.1702,318.83682,-179.06072,489.53098,297.99283,2.3952,495.98916,312.32852,-152.8886,483.75556,301.01541,15.70041,490.5058,312.65438,-142.06754,251.08494,132.20192,60.208,248.02493,135.18588,-60.50651,170.59761,211.37179,87.93727,166.06142,214.84947,-30.16574,96.52387,275.80901,147.91687,79.06408,285.36176,-13.67602,77.50376,289.50814,149.02291,57.83621,298.6935,-15.79277,124.05843,310.85138,110.78227,109.48754,317.02661,-70.47735
33,downdog,nonstandard,413.24429,347.91804,-75.73348,422.60765,337.12772,-65.09521,422.27116,335.6226,-65.3649,421.99333,334.42354,-65.28304,421.93913,335.80173,-88.93978,421.00021,332.91327,-89.34757,420.08064,329.96206,-89.50833,414.06269,320.14277,-6.73513,410.89668,314.32074,-115.55085,398.20927,345.20808,-46.82302,398.42197,342.62072,-80.88449,366.7754,300.0513,51.95879,363.60405,318.75134,-116.08206,449.67472,327.23785,86.78151,448.59787,351.40486,-212.45642,533.88039,325.95357,-11.94392,545.52296,351.02446,-198.29823,556.74793,323.61039,-14.26717,568.67676,356.14477,-234.37782,560.5117,325.15148,-40.86758,570.5648,352.91914,-218.80508,552.1801,326.63229,-23.46205,563.3976,349.08875,-195.86218,227.09953,201.05916,76.66277,203.69328,200.72393,-76.99025,225.36301,318.88996,164.88581,180.93561,338.67946,-62.35313,114.61524,307.8905,251.10981,63.33235,332.78812,21.11615,100.77559,298.20963,257.43982,49.90263,318.01921,32.37278,75.05653,325.88991,285.85423,32.77353,343.29145,64.79594
34,downdog,nonstandard,472.01376,405.69449,-2.74498,498.42134,405.42474,3.12843,500.79962,402.54452,2.63971,502.94559,399.72045,2.43886,497.54933,404.52324,-50.02601,499.13343,401.08549,-50.48158,501.01443,398.0242,-50.76816,502.46036,373.96165,59.25831,502.63592,372.39234,-190.06439,453.05354,381.39074,30.25844,455.43001,381.05936,-45.41403,466.14591,285.83396,152.59776,477.90004,293.68066,-308.16503,490.03103,375.47469,320.32666,473.79358,397.51493,-647.19617,544.34696,430.11611,504.37888,552.61278,480.9795,-824.024,566.81914,448.41481,556.45992,585.86895,500.89371,-905.16544,575.18518,451.00275,515.56335,593.67351,490.23307,-872.18663,562.92701,441.43758,493.58866,579.52631,480.26976,-821.72937,241.11585,122.27499,182.26085,218.43535,123.99577,-182.47831,244.52746,275.08749,512.90837,187.13648,299.56017,-569.19499,161.86031,398.15238,550.66893,131.00027,437.36021,-951.15281,126.62269,423.09016,547.62019,108.65924,458.10516,-989.89112,220.58744,420.87177,522.38007,196.25142,502.13981,-1123.63252
35,downdog,nonstandard,247.77563,306.05072,-26.87989,235.49262,307.99326,-47.54328,234.30952,307.04408,-47.76994,233.38234,306.15262,-47.76122,235.92162,308.16379,-20.17958,234.99484,307.46084,-20.55258,234.06986,306.77564,-20.68039,230.79537,296.42599,-103.2208,230.56123,297.66732,20.62361,253.14799,298.49553,-40.64867,253.68321,298.8554,-6.30494,250.06465,265.28163,-140.87787,248.37241,263.51971,77.822,203.82122,314.87203,-211.0842,201.13545,310.18457,65.91921,147.32253,351.16704,-182.00647,151.32165,347.38169,-52.11783,133.58446,354.98599,-206.289,138.73879,351.45897,-65.10043,129.33149,351.08322,-194.4358,135.26563,349.89527,-84.35279,135.2641,349.75587,-177.19858,140.25856,348.55236,-65.81295,365.46936,189.4881,-73.20026,360.66806,196.02119,73.0691,415.79179,273.81824,-47.60377,412.7957,278.30335,71.78135,466.54727,362.67132,-13.88529,460.25401,357.65884,112.2018,482.2797,377.59752,-15.23883,474.94746,373.58215,113.82338,429.07316,385.72572,-75.13034,424.24074,377.04931,68.20168
37,downdog,nonstandard,395.10872,270.64522,41.51988,406.76865,280.39229,45.45472,409.54773,279.34143,45.07386,412.31724,278.05361,44.98399,406.68297,280.4425,15.22403,409.296,279.54759,14.81145,412.42363,278.35236,14.56872,428.16116,265.41116,77.43257,429.26605,264.67068,-60.10979,395.66254,255.11175,64.46098,396.13258,256.01812,21.6104,425.08041,212.60943,115.18226,433.16872,214.01258,-81.30123,485.87357,295.2037,149.13236,492.80972,298.16706,-227.27776,548.08216,354.63171,56.07355,558.40874,367.65335,-218.49195,569.86885,361.30684,58.2156,580.56438,374.85821,-249.26451,574.21883,362.79274,33.92248,587.21428,372.99284,-223.80201,567.58068,361.82852,45.51242,578.922,370.02312,-211.02329,277.55646,94.32099,75.58426,276.99585,89.88326,-76.18709,163.7289,213.31886,90.23465,159.64961,218.99379,-71.839,54.26741,323.38898,69.35412,47.66876,329.24845,-66.37589,32.43128,338.44991,63.60566,22.00747,344.01876,-65.94095,97.67288,371.01621,21.94329,93.28701,377.54247,-111.28448
38,downdog,nonstandard,883.53203,421.17355,42.40161,903.01598,436.9143,52.39462,907.65663,436.47476,51.69359,912.17941,435.25755,51.70119,904.45427,436.83666,-0.6486,910.43045,436.69749,-1.46564,916.94771,435.94488,-1.79949,932.60437,419.10713,122.56757,939.39613,417.78585,-118.01719,886.21368,397.23833,91.48525,889.72382,398.60686,15.27087,928.72353,323.81069,225.4616,943.86688,326.73803,-148.74743,1016.94351,446.99807,315.76977,1047.0005,471.49707,-409.88907,1127.31339,532.27391,97.62865,1179.59213,597.37138,-383.77617,1164.65309,536.23701,100.47796,1223.83278,615.05306,-445.80338,1169.44626,536.6638,42.69676,1235.11398,604.54781,-389.98409,1157.35245,540.37135,72.66333,1218.75046,599.93214,-366.5094,620.64129,108.42931,133.45535,617.95307,111.45459,-134.33003,436.74133,301.64221,152.4691,429.38065,311.26862,-66.7784,253.50571,505.46589,264.31839,239.43615,521.52421,1.08777,209.04793,532.99596,266.40965,190.22156,549.96228,2.29142,341.93314,575.23225,190.46331,332.75925,591.1632,-102.85238
39,downdog,nonstandard,1052.99229,798.98694,19.45837,1079.80419,807.09188,36.94695,1082.91687,804.78334,36.18758,1086.1171,801.82617,36.12942,1079.76265,806.86246,-34.3456,1082.94537,804.76029,-35.21668,1086.73725,802.18833,-35.66643,1100.373,774.4594,135.00788,1103.46062,773.00843,-190.15526,1047.9681,772.70279,80.24932,1049.35249,773.42776,-21.09608,1084.86637,668.36791,268.928,1091.98185,678.44106,-242.2631,1176.84711,847.24842,361.1822,1194.40567,871.19389,-596.82163,1292.04483,974.31985,46.26765,1327.46269,1025.52382,-580.30151,1334.79057,980.04712,47.85415,1376.18202,1038.7788,-670.83469,1344.63078,983.99544,-33.99,1388.79902,1033.95681,-595.45172,1329.85004,985.51651,9.32032,1373.60756,1029.4686,-557.26673,762.70746,428.67784,177.74823,754.24839,421.33002,-178.51919,564.53064,696.51758,250.54619,548.89475,705.60705,-212.25313,365.3328,915.45588,350.69255,339.69981,949.19815,-208.0269,317.4224,967.10396,346.5154,281.58566,997.26477,-217.96954,478.26859,1002.19085,212.42625,467.51927,1023.80461,-396.04846
40,downdog,nonstandard,94.22348,153.46599,-24.58332,86.18884,153.91234,-40.47753,85.53755,153.0081,-40.63476,85.10754,152.16331,-40.63228,86.25307,154.32692,-17.07029,85.73619,153.70831,-17.30869,85.25818,153.17466,-17.38778,82.42717,144.49466,-84.2637,82.51664,145.47341,22.59935,97.72425,148.36037,-35.56912,98.01416,148.52821,-5.84373,98.46442,129.19397,-129.97093,96.45237,122.25942,89.0666,85.373,172.88786,-224.24535,83.93116,161.51109,110.2992,65.22491,222.46821,-246.81578,71.25467,203.96615,16.68928,50.69143,228.59225,-277.52829,61.58199,205.30334,9.93676,48.74256,225.93513,-262.54824,60.70411,206.62265,-13.70433,53.83849,224.21803,-241.47971,63.44524,207.63146,3.05148,176.51816,72.77367,-71.67871,174.22902,69.82301,71.56905,218.52652,137.87726,-51.25632,219.75646,135.03476,87.40965,254.65822,202.4609,-26.13781,250.02083,199.4801,132.72827,268.55512,215.96807,-28.93228,262.30627,211.28359,134.86078,224.56713,220.27127,-97.82105,223.86734,214.96831,85.55762
41,downdog,nonstandard,687.58011,492.66343,-53.01892,698.05519,497.75864,-42.58866,699.34601,496.76412,-42.92309,700.57259,495.63403,-42.87174,698.83629,497.75748,-79.9196,700.83221,496.78451,-80.35029,702.96265,495.63622,-80.58367,708.0645,483.54997,15.02944,711.06392,483.26557,-159.2161,685.60371,481.30563,-20.89351,687.89383,481.73482,-74.40457,695.65414,442.61247,128.2641,703.27011,444.05622,-205.93018,732.04048,490.79953,312.17199,752.20146,521.17694,-405.93128,779.41345,524.40495,281.02747,817.24831,587.11143,-458.75801,795.85464,528.50929,307.32433,838.58673,598.03545,-521.3084,798.3947,530.63549,254.51439,843.69263,592.7336,-479.5789,793.00262,530.12501,262.38491,836.49025,587.92365,-447.04601,563.52661,353.75726,119.04181,548.80817,341.85086,-119.32193,518.06477,454.84995,312.31136,481.55403,443.67518,-47.59053,435.56252,500.12212,474.5578,410.3054,523.35726,47.68543,412.69005,500.37008,483.75191,390.12863,526.01458,51.91411,455.80975,537.34234,422.83333,429.60529,564.87494,-39.11137
43,downdog,nonstandard,173.57765,125.21074,-30.25327,174.80779,132.42267,-17.70466,174.20901,132.86783,-17.86055,173.53753,133.19033,-17.82011,179.23155,131.36308,-36.02401,181.73953,131.04459,-36.20155,184.34687,130.80223,-36.29426,179.54632,130.62109,46.46994,192.40265,129.06224,-37.62078,172.65682,119.9697,-2.01297,177.28508,119.08094,-27.81474,175.27685,102.43909,111.41041,198.87282,100.84996,-64.75303,177.52867,135.37824,187.39638,209.76319,140.02435,-118.13982,208.32088,150.9445,189.99149,235.49849,169.95497,-91.71706,213.82994,147.8265,199.42548,248.41422,175.16064,-108.38606,214.78465,147.72327,182.09925,251.00856,173.38217,-98.25256,213.96132,150.26676,183.37283,245.87209,171.69785,-88.43589,115.25574,39.1671,65.98987,124.51481,39.15283,-66.20676,81.04771,101.328,75.0619,82.87123,102.64009,-56.28836,50.71984,151.78329,99.2538,48.78995,155.69814,-25.39814,40.74045,159.64731,99.88266,38.19349,163.00653,-22.49527,71.44054,168.33177,65.60511,70.34607,171.07456,-62.28079
44,downdog,nonstandard,429.38355,415.06077,17.3697,440.20586,423.30357,30.2972,441.78008,422.71297,30.04249,443.29448,422.19566,29.98482,441.35372,423.31258,-11.15998,443.78629,422.91853,-11.50805,446.38919,422.63838,-11.72899,458.509,411.82431,93.58608,460.40101,412.7015,-96.43591,429.93978,400.46531,49.83431,431.5346,400.91995,-7.86776,460.50499,353.47906,174.70724,472.14058,356.74019,-151.06045,506.94317,417.21886,238.63326,518.03344,432.1688,-296.64322,554.20043,467.54774,128.31716,573.42638,494.19482,-281.34611,577.31421,472.21152,131.11063,587.84868,491.96829,-320.60189,578.9201,475.30546,95.03099,592.06378,488.54416,-295.28177,568.81177,473.93449,111.09535,585.70034,490.81421,-273.17153,327.68247,231.90948,121.39176,329.66774,229.44185,-121.7204,251.22797,359.47345,138.85812,247.9984,365.69409,-125.70329,160.47239,453.42327,183.89429,147.16071,482.32062,-104.91631,140.27057,465.40283,182.95541,123.8472,497.50394,-106.44625,196.90212,498.99241,109.61183,188.993,525.9663,-199.96274
45,downdog,nonstandard,297.56824,487.26038,-8.20895,286.49487,492.4909,-29.66118,284.80075,491.94153,-29.93623,283.3515,491.3421,-29.88728,286.8312,492.77499,3.25258,285.13752,492.57083,2.87639,283.4411,492.4399,2.78857,276.07413,483.1562,-96.10017,276.3347,483.74789,56.07929,298.35789,477.56266,-25.39941,299.09329,478.06612,16.93465,274.4006,450.30497,-143.91173,267.06381,438.86166,141.0136,237.92189,510.51711,-257.37328,230.26332,496.59834,176.71185,178.58688,563.24477,-239.38712,177.52849,536.30259,16.4982,158.09795,567.51804,-274.95645,157.00048,538.62967,5.33287,154.08879,563.86782,-251.58221,154.97695,540.01227,-29.39659,160.33869,563.35971,-229.45499,162.73942,540.39327,-3.63018,384.49563,340.55746,-104.86275,375.21053,332.44313,104.65584,443.497,451.26703,-31.30119,432.8509,443.7213,143.24735,509.96244,548.37019,27.55946,486.73507,531.24891,242.08054,523.79675,561.36855,25.55387,502.76309,547.29629,246.98664,460.74353,565.37427,-59.25369,446.78211,553.85305,182.39221
47,downdog,nonstandard,602.26294,652.9424,40.10907,623.05695,659.64988,50.69641,625.33655,657.19534,50.08731,627.66766,654.3541,49.97373,623.12604,659.91903,-1.79363,625.48901,657.87269,-2.40421,628.27942,655.36706,-2.7578,642.66357,632.64221,109.25432,643.53992,632.05287,-129.50752,597.72479,630.60734,78.64174,599.07117,630.9168,4.51525,631.08728,559.20225,175.38637,632.8963,563.14836,-156.65211,712.93951,680.07215,253.28026,726.98383,705.11267,-390.40366,807.25964,763.03754,90.42216,850.56775,799.03063,-360.2731,841.46472,767.382,98.39591,888.47925,809.48136,-412.96924,851.20905,770.05472,47.45131,899.44141,803.70266,-367.41928,842.09082,770.23849,69.02811,884.89514,798.25821,-346.66144,438.19586,310.72518,130.43687,433.0416,304.34941,-131.12527,274.42593,498.84605,164.08519,263.52722,504.11987,-121.04784,148.21619,706.96611,178.5692,132.75766,726.49721,-112.89471,111.9888,732.67132,171.97549,89.74072,762.30268,-115.9557,213.83888,790.45697,78.80584,202.7739,804.70393,-224.13893
49,downdog,nonstandard,250.7373,300.60005,0.90638,239.23634,305.55177,-18.26628,237.58628,304.69406,-18.50263,236.04809,303.87224,-18.46888,239.98942,306.24503,7.7184,238.72375,305.98954,7.27724,237.2278,305.71267,7.15099,228.82646,295.06789,-65.41068,229.57608,296.07483,53.11972,252.01088,290.75804,-8.56558,253.35411,291.91771,24.04964,235.02004,255.28413,-80.84138,233.93683,248.4697,111.102,180.88337,309.76,-155.60092,188.57515,294.97324,137.33583,104.55306,344.1645,-132.13154,138.05817,312.92387,25.31928,83.58117,347.8753,-154.58068,125.26402,311.67799,17.91881,80.31698,343.2351,-140.11597,124.58158,311.99425,-4.02367,86.9489,342.43389,-125.68198,127.78657,313.45609,12.35142,353.69961,150.72089,-68.40993,350.22326,151.30911,68.19072,419.75069,241.83249,-32.89047,417.29883,237.4813,96.59745,502.43475,312.12225,15.85132,484.09789,295.63086,173.42516,521.94396,322.66033,15.95416,505.57873,304.8631,178.70636,459.72258,340.56183,-38.12648,450.86113,326.24685,139.33866
5,downdog,nonstandard,347.95016,533.87358,-100.09798,329.79825,531.07232,-137.90785,328.24293,527.77522,-138.33497,327.16197,525.07197,-138.28065,330.13099,532.99317,-87.51977,328.8756,530.91394,-88.24592,327.71933,529.1631,-88.53161,322.77128,502.76935,-234.78772,323.43936,507.35315,-7.70631,358.05324,516.8416,-123.42021,358.04594,518.68168,-60.41058,365.49574,453.67385,-301.59983,362.65749,450.09521,101.53156,305.06086,574.98955,-427.8062,300.05926,551.0497,84.49531,210.6342,648.74249,-391.31188,228.55794,631.97687,-125.19623,186.41013,657.37177,-443.62363,206.46667,638.73762,-152.64957,175.38789,647.82299,-425.11806,197.37348,633.05187,-186.33641,184.73619,645.43984,-384.81227,205.03569,632.45924,-149.56126,583.28617,302.70615,-125.07482,570.09155,314.54644,124.73519,699.30387,452.26661,-70.13801,693.45188,458.23233,164.52613,815.18561,593.73109,29.06126,797.84483,580.9561,261.27559,848.17654,618.11061,32.21253,829.33521,603.39052,266.95541,758.06063,644.52931,-75.51978,750.53376,635.04725,175.65255
50,downdog,nonstandard,2537.16256,1366.62134,234.40866,2593.5693,1348.86326,263.97395,2594.95922,1340.10116,262.45987,2595.13835,1331.62557,262.81414,2591.70057,1349.58253,130.47713,2592.69214,1341.93236,128.45456,2593.69798,1334.40606,127.5911,2577.51196,1271.69391,441.92501,2579.86467,1277.78622,-167.66609,2497.67013,1330.49039,349.74,2498.35562,1332.83465,158.021,2414.41586,1135.41432,805.53062,2446.59451,1210.9991,-323.42932,2605.97725,1411.6925,1319.15632,2684.3829,1531.14407,-893.40142,2822.20938,1557.10731,966.52141,2984.89162,1753.16078,-777.75543,2906.5251,1552.01135,1048.40648,3090.20336,1775.55187,-972.21366,2912.60962,1554.88513,840.00022,3111.05469,1758.51943,-800.14014,2888.12391,1573.23903,890.89192,3067.77141,1749.41687,-721.01185,1694.11977,652.22212,404.25762,1722.92153,705.843,-405.53104,1414.27194,1174.63509,703.92591,1406.34465,1244.14333,-285.51109,1080.17669,1530.33082,1159.22415,989.7837,1698.57283,-74.30607,960.15196,1555.81132,1179.48571,866.95883,1748.3736,-65.97649,1176.88301,1747.3198,984.57831,1157.96352,1864.99831,-314.82087
